,activation,batch_size,epochs,eps,eta,lmbda,momentum,nesterov,optimizer,sizes,Validation accuracy
293,Lrelu,32.0,2000,1e-06,0.01,0.001,0.9,True,SGD,[2],0.7411764705882353
294,Lrelu,32.0,2000,1e-06,0.5,0.0001,0.5,True,SGD,[2],0.7411764705882353
295,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.9,False,SGD,[2],0.7411764705882353
296,Lrelu,32.0,2000,1e-06,0.5,0.001,0.5,False,SGD,[5],0.7411764705882353
297,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.0,False,SGD,[2],0.7411764705882353
298,Lrelu,,2000,1e-06,0.1,0.001,0.9,False,SGD,[5],0.7411764705882353
299,Lrelu,,2000,1e-06,0.7,0.01,0.0,False,SGD,[2],0.7411764705882353
300,Lrelu,32.0,2000,1e-06,0.5,0.0001,0.5,False,SGD,[5],0.7411764705882353
301,Lrelu,32.0,2000,1e-06,0.1,0.001,0.5,True,SGD,[5],0.7411764705882353
302,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.0,True,SGD,[2],0.7411764705882353
303,Lrelu,,2000,1e-06,0.1,0.0,0.9,False,SGD,[5],0.7411764705882353
304,Lrelu,32.0,2000,1e-06,0.5,0.01,0.9,True,SGD,[2],0.7411764705882353
305,Lrelu,32.0,2000,1e-06,0.01,0.0,0.9,False,SGD,[2],0.7411764705882353
306,Lrelu,32.0,2000,1e-06,0.7,0.0001,0.0,False,SGD,[5],0.735294117647059
307,Lrelu,32.0,2000,1e-06,0.7,0.0001,0.0,True,SGD,[5],0.735294117647059
308,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.5,True,SGD,[5],0.7352941176470589
309,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.9,True,SGD,[5],0.7352941176470589
310,Lrelu,32.0,2000,1e-06,0.1,0.01,0.5,False,SGD,[5],0.7352941176470589
311,Lrelu,32.0,2000,1e-06,0.1,0.001,0.9,True,SGD,[2],0.7352941176470589
312,Lrelu,32.0,2000,1e-06,0.5,0.0,0.5,True,SGD,[2],0.7352941176470588
313,Lrelu,,2000,1e-06,0.5,0.001,0.5,False,SGD,[2],0.7352941176470588
314,Lrelu,,2000,1e-06,0.5,0.0,0.5,True,SGD,[2],0.7352941176470587
315,Lrelu,,2000,1e-06,0.5,0.01,0.5,True,SGD,[2],0.7352941176470587
316,Lrelu,,2000,1e-06,0.5,0.0001,0.5,True,SGD,[2],0.7352941176470587
317,Lrelu,,2000,1e-06,0.5,0.001,0.5,True,SGD,[2],0.7352941176470587
318,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.9,True,SGD,[2],0.7294117647058824
319,Lrelu,32.0,2000,1e-06,0.5,0.01,0.5,True,SGD,[2],0.7294117647058824
320,Lrelu,32.0,2000,1e-06,0.5,0.0001,0.9,False,SGD,[2],0.7294117647058823
321,Lrelu,,2000,1e-06,0.01,0.001,0.9,False,SGD,[3],0.7294117647058823
322,Lrelu,,2000,1e-06,0.7,0.01,0.5,True,SGD,[2],0.7294117647058823
323,Lrelu,,2000,1e-06,0.01,0.0001,0.9,False,SGD,[3],0.7294117647058823
324,Lrelu,,2000,1e-06,0.01,0.0,0.9,False,SGD,[3],0.7294117647058823
325,Lrelu,32.0,2000,1e-06,0.01,0.0,0.9,True,SGD,[5],0.723529411764706
326,Lrelu,,2000,1e-06,0.1,0.01,0.9,False,SGD,[5],0.723529411764706
327,Lrelu,32.0,2000,1e-06,0.1,0.001,0.0,False,SGD,[2],0.7235294117647059
328,Lrelu,32.0,2000,1e-06,0.5,0.001,0.9,True,SGD,[2],0.7235294117647059
329,Lrelu,32.0,2000,1e-06,0.01,0.001,0.9,False,SGD,[2],0.7235294117647059
330,Lrelu,32.0,2000,1e-06,0.1,0.001,0.0,True,SGD,[2],0.7235294117647059
331,Lrelu,32.0,2000,1e-06,0.1,0.0,0.9,True,SGD,[2],0.7235294117647059
332,Lrelu,32.0,2000,1e-06,0.7,0.01,0.5,True,SGD,[2],0.7235294117647059
333,Lrelu,,2000,1e-06,0.5,0.01,0.9,False,SGD,[2],0.7235294117647059
334,Lrelu,,2000,1e-06,0.7,0.0001,0.5,False,SGD,[2],0.7235294117647058
335,Lrelu,,2000,1e-06,0.7,0.0,0.5,False,SGD,[2],0.7235294117647058
336,Lrelu,32.0,2000,1e-06,0.1,0.01,0.9,False,SGD,[2],0.7176470588235294
337,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.9,True,SGD,[2],0.7176470588235293
338,Lrelu,32.0,2000,1e-06,0.5,0.001,0.5,True,SGD,[2],0.711764705882353
339,Lrelu,,2000,1e-06,0.7,0.0001,0.0,True,SGD,[2],0.7117647058823529
340,Lrelu,32.0,2000,1e-06,0.01,0.0,0.9,True,SGD,[2],0.7117647058823529
341,Lrelu,32.0,2000,1e-06,0.1,0.0,0.0,True,SGD,[2],0.7117647058823529
342,Lrelu,,2000,1e-06,0.7,0.001,0.0,False,SGD,[2],0.7117647058823529
343,Lrelu,,2000,1e-06,0.7,0.0001,0.0,False,SGD,[2],0.7117647058823529
344,Lrelu,,2000,1e-06,0.7,0.001,0.0,True,SGD,[2],0.7117647058823529
345,Lrelu,,2000,1e-06,0.7,0.0,0.0,True,SGD,[2],0.7117647058823529
346,Lrelu,32.0,2000,1e-06,0.1,0.0,0.0,False,SGD,[2],0.7117647058823529
347,Lrelu,,2000,1e-06,0.7,0.0,0.0,False,SGD,[2],0.7117647058823529
348,Lrelu,32.0,2000,1e-06,0.7,0.0001,0.5,False,SGD,[2],0.7058823529411765
349,Lrelu,,2000,1e-06,0.1,0.0001,0.9,False,SGD,[2],0.7058823529411764
350,Lrelu,,2000,1e-06,0.1,0.01,0.9,False,SGD,[2],0.7058823529411764
351,Lrelu,,2000,1e-06,0.1,0.0,0.9,False,SGD,[2],0.7058823529411764
352,Lrelu,,2000,1e-06,0.1,0.001,0.9,False,SGD,[2],0.7058823529411764
353,Lrelu,32.0,2000,1e-06,0.7,0.01,0.9,True,SGD,[2],0.7
354,Lrelu,,2000,1e-06,0.7,0.01,0.9,False,SGD,[2],0.7
355,Lrelu,32.0,2000,1e-06,0.7,0.001,0.9,True,SGD,[2],0.7
356,Lrelu,,2000,1e-06,0.1,0.01,0.5,True,SGD,[2],0.6941176470588236
357,Lrelu,,2000,1e-06,0.5,0.001,0.9,False,SGD,[2],0.6941176470588235
358,Lrelu,32.0,2000,1e-06,0.01,0.01,0.9,True,SGD,[2],0.6941176470588235
359,Lrelu,32.0,2000,1e-06,0.1,0.001,0.5,False,SGD,[5],0.6941176470588235
360,Lrelu,,2000,1e-06,0.1,0.001,0.9,True,SGD,[2],0.6882352941176471
361,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.9,False,SGD,[2],0.6882352941176471
362,Lrelu,,2000,1e-06,0.1,0.0,0.9,True,SGD,[2],0.6882352941176471
363,Lrelu,32.0,2000,1e-06,0.1,0.0,0.5,False,SGD,[5],0.6882352941176471
364,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.5,False,SGD,[5],0.6882352941176471
365,Lrelu,32.0,2000,1e-06,0.5,0.001,0.9,False,SGD,[2],0.6882352941176471
366,Lrelu,,2000,1e-06,0.5,0.0,0.5,True,SGD,[5],0.6882352941176471
367,Lrelu,,2000,1e-06,0.1,0.0001,0.9,True,SGD,[2],0.6882352941176471
368,Lrelu,32.0,2000,1e-06,0.1,0.01,0.5,False,SGD,[2],0.6882352941176471
369,Lrelu,,2000,1e-06,0.1,0.0001,0.5,True,SGD,[5],0.6823529411764706
370,Lrelu,,2000,1e-06,0.7,0.01,0.5,True,SGD,[5],0.6823529411764706
371,Lrelu,32.0,2000,1e-06,0.1,0.001,0.9,False,SGD,[2],0.6823529411764706
372,Lrelu,,2000,1e-06,0.7,0.001,0.5,False,SGD,[5],0.6823529411764706
373,Lrelu,32.0,2000,1e-06,0.1,0.0,0.9,False,SGD,[2],0.6823529411764706
374,Lrelu,,2000,1e-06,0.5,0.0001,0.9,False,SGD,[2],0.6823529411764706
375,Lrelu,,2000,1e-06,0.1,0.001,0.5,True,SGD,[5],0.6823529411764706
376,Lrelu,,2000,1e-06,0.1,0.0,0.5,True,SGD,[5],0.6823529411764706
377,Lrelu,,2000,1e-06,0.7,0.0001,0.5,False,SGD,[5],0.6823529411764706
378,Lrelu,,2000,1e-06,0.7,0.001,0.0,True,SGD,[5],0.6823529411764706
379,Lrelu,,2000,1e-06,0.7,0.0001,0.0,False,SGD,[5],0.6823529411764706
380,Lrelu,,2000,1e-06,0.7,0.001,0.0,False,SGD,[5],0.6823529411764706
381,Lrelu,,2000,1e-06,0.7,0.0001,0.0,True,SGD,[5],0.6823529411764706
382,Lrelu,,2000,1e-06,0.1,0.01,0.5,True,SGD,[5],0.6823529411764706
383,Lrelu,,2000,1e-06,0.7,0.0,0.5,False,SGD,[5],0.6823529411764706
384,Lrelu,,2000,1e-06,0.7,0.0,0.0,False,SGD,[5],0.6823529411764706
385,Lrelu,,2000,1e-06,0.7,0.0,0.0,True,SGD,[5],0.6823529411764706
386,Lrelu,,2000,1e-06,0.5,0.0,0.9,False,SGD,[2],0.6823529411764706
387,Lrelu,,2000,1e-06,0.5,0.01,0.5,False,SGD,[5],0.6823529411764706
388,Lrelu,,2000,1e-06,0.7,0.001,0.5,False,SGD,[2],0.6823529411764705
389,Lrelu,,2000,1e-06,0.7,0.01,0.5,False,SGD,[2],0.6823529411764705
390,Lrelu,,2000,1e-06,0.5,0.001,0.5,True,SGD,[5],0.6764705882352942
391,Lrelu,32.0,2000,1e-06,0.5,0.0,0.9,False,SGD,[2],0.6764705882352942
392,Lrelu,,2000,1e-06,0.5,0.0,0.5,False,SGD,[5],0.6764705882352942
393,Lrelu,32.0,2000,1e-06,0.1,0.0,0.0,True,SGD,[5],0.6764705882352942
394,Lrelu,32.0,2000,1e-06,0.1,0.0,0.0,False,SGD,[5],0.6764705882352942
395,Lrelu,,2000,1e-06,0.5,0.0001,0.5,True,SGD,[5],0.6764705882352942
396,Lrelu,,2000,1e-06,0.5,0.0001,0.5,False,SGD,[5],0.6764705882352942
397,Lrelu,,2000,1e-06,0.7,0.01,0.5,False,SGD,[5],0.6764705882352942
398,Lrelu,,2000,1e-06,0.5,0.01,0.5,True,SGD,[5],0.6764705882352942
399,Lrelu,,2000,1e-06,0.5,0.0,0.0,False,SGD,[5],0.6705882352941177
400,Lrelu,,2000,1e-06,0.5,0.0,0.0,True,SGD,[5],0.6705882352941177
401,Lrelu,,2000,1e-06,0.5,0.01,0.0,False,SGD,[5],0.6705882352941177
402,Lrelu,,2000,1e-06,0.5,0.01,0.0,True,SGD,[5],0.6705882352941177
403,Lrelu,,2000,1e-06,0.7,0.001,0.5,True,SGD,[5],0.6705882352941177
404,Lrelu,,2000,1e-06,0.5,0.001,0.0,False,SGD,[5],0.6705882352941177
405,Lrelu,,2000,1e-06,0.5,0.001,0.0,True,SGD,[5],0.6705882352941177
406,Lrelu,32.0,2000,1e-06,0.1,0.001,0.0,True,SGD,[5],0.6705882352941177
407,Lrelu,32.0,2000,1e-06,0.1,0.001,0.0,False,SGD,[5],0.6705882352941177
408,Lrelu,,2000,1e-06,0.5,0.0001,0.0,False,SGD,[5],0.6705882352941177
409,Lrelu,,2000,1e-06,0.5,0.0001,0.0,True,SGD,[5],0.6705882352941177
410,Lrelu,,2000,1e-06,0.7,0.0,0.5,True,SGD,[5],0.6705882352941177
411,Lrelu,,2000,1e-06,0.7,0.0001,0.5,True,SGD,[5],0.6647058823529413
412,Lrelu,32.0,2000,1e-06,0.01,0.001,0.9,False,SGD,[5],0.6647058823529413
413,Lrelu,,2000,1e-06,0.5,0.001,0.5,False,SGD,[5],0.6647058823529413
414,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.0,True,SGD,[5],0.6647058823529413
415,Lrelu,32.0,2000,1e-06,0.1,0.0001,0.0,False,SGD,[5],0.6647058823529413
416,Lrelu,32.0,2000,1e-06,0.1,0.01,0.9,True,SGD,[2],0.6647058823529413
417,Lrelu,32.0,2000,1e-06,0.7,0.0,0.9,True,SGD,[2],0.6647058823529411
418,Lrelu,32.0,2000,1e-06,0.7,0.0001,0.9,True,SGD,[2],0.6647058823529411
419,Lrelu,,2000,1e-06,0.7,0.0,0.9,False,SGD,[2],0.6588235294117648
420,Lrelu,32.0,2000,1e-06,0.5,0.0001,0.9,True,SGD,[2],0.6588235294117648
421,Lrelu,,2000,1e-06,0.7,0.001,0.9,False,SGD,[2],0.6588235294117648
422,Lrelu,,2000,1e-06,0.7,0.0001,0.9,False,SGD,[2],0.6588235294117648
423,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.9,False,SGD,[5],0.6588235294117648
424,Lrelu,,2000,1e-06,0.7,0.01,0.0,True,SGD,[5],0.6588235294117647
425,Lrelu,,2000,1e-06,0.7,0.01,0.0,False,SGD,[5],0.6588235294117647
426,Lrelu,,2000,1e-06,0.1,0.001,0.5,True,SGD,[2],0.6588235294117647
427,Lrelu,32.0,2000,1e-06,0.01,0.0,0.9,False,SGD,[5],0.6529411764705884
428,Lrelu,32.0,2000,1e-06,0.7,0.0,0.9,False,SGD,[2],0.6529411764705882
429,Lrelu,,2000,1e-06,0.1,0.0,0.5,True,SGD,[2],0.6529411764705882
430,Lrelu,,2000,1e-06,0.1,0.01,0.9,True,SGD,[2],0.6529411764705882
431,Lrelu,,2000,1e-06,0.1,0.0001,0.5,True,SGD,[2],0.6529411764705882
432,Lrelu,,2000,1e-06,0.1,0.0001,0.5,False,SGD,[5],0.6470588235294119
433,Lrelu,,2000,1e-06,0.1,0.0,0.5,False,SGD,[5],0.6470588235294119
434,Lrelu,,2000,1e-06,0.1,0.001,0.5,False,SGD,[5],0.6470588235294119
435,Lrelu,,2000,1e-06,0.5,0.01,0.9,True,SGD,[2],0.6470588235294118
436,Lrelu,,2000,1e-06,0.1,0.001,0.5,False,SGD,[2],0.6470588235294118
437,Lrelu,32.0,2000,1e-06,0.7,0.001,0.9,False,SGD,[2],0.6470588235294118
438,Lrelu,,2000,1e-06,0.01,0.01,0.9,True,SGD,[2],0.6470588235294118
439,Lrelu,,2000,1e-06,0.1,0.01,0.5,False,SGD,[2],0.6470588235294118
440,Lrelu,,2000,1e-06,0.1,0.01,0.5,False,SGD,[5],0.6411764705882353
441,Lrelu,,2000,1e-06,0.01,0.01,0.9,True,SGD,[5],0.6411764705882353
442,Lrelu,32.0,2000,1e-06,0.7,0.0001,0.9,False,SGD,[2],0.6411764705882353
443,Lrelu,,2000,1e-06,0.01,0.001,0.9,True,SGD,[5],0.6411764705882352
444,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.5,True,SGD,[2],0.6352941176470589
445,Lrelu,,2000,1e-06,0.01,0.001,0.9,True,SGD,[2],0.6352941176470589
446,Lrelu,,2000,1e-06,0.01,0.0001,0.9,True,SGD,[2],0.6352941176470589
447,Lrelu,,2000,1e-06,0.01,0.0,0.9,True,SGD,[2],0.6352941176470589
448,Lrelu,32.0,2000,1e-06,0.01,0.001,0.5,True,SGD,[2],0.6352941176470589
449,Lrelu,32.0,2000,1e-06,0.01,0.001,0.5,True,SGD,[5],0.6352941176470588
450,Lrelu,,2000,1e-06,0.01,0.0001,0.9,True,SGD,[5],0.6352941176470588
451,Lrelu,,2000,1e-06,0.1,0.0,0.5,False,SGD,[2],0.6294117647058824
452,Lrelu,,2000,1e-06,0.1,0.0001,0.5,False,SGD,[2],0.6294117647058824
453,Lrelu,,2000,1e-06,0.01,0.0,0.9,True,SGD,[5],0.6294117647058823
454,Lrelu,32.0,2000,1e-06,0.1,0.01,0.0,True,SGD,[2],0.6294117647058823
455,Lrelu,32.0,2000,1e-06,0.1,0.01,0.0,False,SGD,[2],0.6294117647058823
456,Lrelu,,2000,1e-06,0.7,0.0,0.9,True,SGD,[2],0.6294117647058823
457,Lrelu,,2000,1e-06,0.01,0.01,0.9,False,SGD,[5],0.623529411764706
458,Lrelu,,2000,1e-06,0.7,0.0001,0.9,True,SGD,[2],0.6235294117647059
459,Lrelu,32.0,2000,1e-06,0.5,0.0,0.9,True,SGD,[2],0.6235294117647059
460,Lrelu,,2000,1e-06,0.7,0.01,0.9,True,SGD,[2],0.6235294117647059
461,Lrelu,,2000,1e-06,0.7,0.001,0.9,True,SGD,[2],0.6235294117647059
462,Lrelu,32.0,2000,1e-06,0.01,0.0,0.5,True,SGD,[5],0.6176470588235295
463,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.5,True,SGD,[5],0.6176470588235295
464,Lrelu,32.0,2000,1e-06,0.01,0.0,0.5,True,SGD,[2],0.6176470588235295
465,Lrelu,32.0,2000,1e-06,0.01,0.01,0.0,False,SGD,[2],0.6176470588235294
466,Lrelu,32.0,2000,1e-06,0.01,0.01,0.0,False,SGD,[3],0.6176470588235294
467,Lrelu,32.0,2000,1e-06,0.01,0.01,0.5,False,SGD,[2],0.6176470588235294
468,Lrelu,32.0,2000,1e-06,0.01,0.01,0.0,False,SGD,[5],0.6176470588235294
469,Lrelu,,2000,1e-06,0.1,0.01,0.0,False,SGD,[5],0.6176470588235294
470,Lrelu,32.0,2000,1e-06,0.01,0.01,0.5,False,SGD,[3],0.6176470588235294
471,Lrelu,32.0,2000,1e-06,0.01,0.01,0.5,False,SGD,[5],0.6176470588235294
472,Lrelu,32.0,2000,1e-06,0.01,0.01,0.9,False,SGD,[2],0.6176470588235294
473,Lrelu,,2000,1e-06,0.01,0.01,0.0,True,SGD,[3],0.6176470588235294
474,Lrelu,,2000,1e-06,0.01,0.01,0.0,False,SGD,[3],0.6176470588235294
475,Lrelu,,2000,1e-06,0.1,0.01,0.0,True,SGD,[5],0.6176470588235294
476,Lrelu,32.0,2000,1e-06,0.01,0.01,0.5,True,SGD,[2],0.6176470588235294
477,Lrelu,32.0,2000,1e-06,0.01,0.01,0.5,True,SGD,[3],0.6176470588235294
478,Lrelu,32.0,2000,1e-06,0.01,0.01,0.0,True,SGD,[5],0.6176470588235294
479,Lrelu,32.0,2000,1e-06,0.01,0.01,0.5,True,SGD,[5],0.6176470588235294
480,Lrelu,32.0,2000,1e-06,0.01,0.01,0.0,True,SGD,[2],0.6176470588235294
481,Lrelu,32.0,2000,1e-06,0.01,0.01,0.0,True,SGD,[3],0.6176470588235294
482,Lrelu,,2000,1e-06,0.01,0.0001,0.0,False,SGD,[3],0.611764705882353
483,Lrelu,,2000,1e-06,0.01,0.0,0.0,False,SGD,[3],0.611764705882353
484,Lrelu,,2000,1e-06,0.01,0.01,0.5,False,SGD,[3],0.611764705882353
485,Lrelu,,2000,1e-06,0.01,0.001,0.0,True,SGD,[3],0.611764705882353
486,Lrelu,,2000,1e-06,0.01,0.0001,0.0,True,SGD,[3],0.611764705882353
487,Lrelu,,2000,1e-06,0.01,0.0,0.0,True,SGD,[3],0.611764705882353
488,Lrelu,,2000,1e-06,0.01,0.001,0.0,False,SGD,[3],0.611764705882353
489,Lrelu,32.0,2000,1e-06,0.01,0.001,0.5,False,SGD,[2],0.6117647058823529
490,Lrelu,,2000,1e-06,0.1,0.001,0.0,True,SGD,[5],0.6058823529411765
491,Lrelu,,2000,1e-06,0.01,0.01,0.9,False,SGD,[2],0.6058823529411765
492,Lrelu,,2000,1e-06,0.1,0.01,0.0,False,SGD,[2],0.6058823529411765
493,Lrelu,32.0,2000,1e-06,0.01,0.0,0.5,False,SGD,[2],0.6058823529411765
494,Lrelu,,2000,1e-06,0.1,0.001,0.0,False,SGD,[2],0.6058823529411765
495,Lrelu,,2000,1e-06,0.1,0.01,0.0,True,SGD,[2],0.6058823529411765
496,Lrelu,,2000,1e-06,0.01,0.001,0.5,True,SGD,[3],0.6058823529411765
497,Lrelu,,2000,1e-06,0.1,0.001,0.0,False,SGD,[5],0.6058823529411765
498,Lrelu,,2000,1e-06,0.01,0.01,0.5,True,SGD,[3],0.6058823529411765
499,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.5,False,SGD,[2],0.6058823529411765
500,Lrelu,,2000,1e-06,0.1,0.001,0.0,True,SGD,[2],0.6058823529411765
501,Lrelu,,2000,1e-06,0.01,0.001,0.9,False,SGD,[2],0.6058823529411765
502,Lrelu,,2000,1e-06,0.01,0.0,0.5,False,SGD,[3],0.6058823529411765
503,Lrelu,,2000,1e-06,0.01,0.0001,0.5,False,SGD,[3],0.6058823529411765
504,Lrelu,,2000,1e-06,0.5,0.001,0.9,True,SGD,[2],0.6058823529411764
505,Lrelu,,2000,1e-06,0.01,0.0001,0.9,False,SGD,[5],0.6000000000000001
506,Lrelu,,2000,1e-06,0.01,0.0,0.9,False,SGD,[5],0.6000000000000001
507,Lrelu,,2000,1e-06,0.1,0.0001,0.0,True,SGD,[5],0.6000000000000001
508,Lrelu,,2000,1e-06,0.1,0.0001,0.0,False,SGD,[5],0.6000000000000001
509,Lrelu,,2000,1e-06,0.1,0.0,0.0,True,SGD,[5],0.6000000000000001
510,Lrelu,,2000,1e-06,0.01,0.001,0.5,False,SGD,[3],0.6000000000000001
511,Lrelu,,2000,1e-06,0.01,0.001,0.9,False,SGD,[5],0.6000000000000001
512,Lrelu,,2000,1e-06,0.1,0.0,0.0,False,SGD,[5],0.6000000000000001
513,Lrelu,,2000,1e-06,0.01,0.0,0.5,True,SGD,[3],0.6
514,Lrelu,,2000,1e-06,0.1,0.0001,0.0,True,SGD,[2],0.6
515,Lrelu,,2000,1e-06,0.1,0.0001,0.0,False,SGD,[2],0.6
516,Lrelu,,2000,1e-06,0.1,0.0,0.0,False,SGD,[2],0.6
517,Lrelu,,2000,1e-06,0.01,0.0001,0.5,True,SGD,[3],0.6
518,Lrelu,,2000,1e-06,0.01,0.0001,0.9,False,SGD,[2],0.6
519,Lrelu,32.0,2000,1e-06,0.01,0.001,0.0,True,SGD,[3],0.6
520,Lrelu,,2000,1e-06,0.5,0.0001,0.9,True,SGD,[2],0.6
521,Lrelu,,2000,1e-06,0.01,0.0,0.9,False,SGD,[2],0.6
522,Lrelu,32.0,2000,1e-06,0.01,0.001,0.0,False,SGD,[3],0.6
523,Lrelu,,2000,1e-06,0.1,0.0,0.0,True,SGD,[2],0.6
524,Lrelu,32.0,2000,1e-06,0.01,0.001,0.5,False,SGD,[5],0.5941176470588235
525,Lrelu,,2000,1e-06,0.5,0.0,0.9,True,SGD,[2],0.5941176470588235
526,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.5,False,SGD,[5],0.5882352941176471
527,Lrelu,32.0,2000,1e-06,0.01,0.001,0.0,True,SGD,[5],0.588235294117647
528,Lrelu,32.0,2000,1e-06,0.01,0.001,0.0,False,SGD,[5],0.588235294117647
529,Lrelu,32.0,2000,1e-06,0.01,0.0,0.5,False,SGD,[5],0.5823529411764706
530,Lrelu,,2000,1e-06,0.01,0.01,0.0,False,SGD,[5],0.5764705882352942
531,Lrelu,,2000,1e-06,0.01,0.01,0.0,True,SGD,[5],0.5764705882352942
532,Lrelu,,2000,1e-06,0.01,0.01,0.5,True,SGD,[5],0.5705882352941176
533,Lrelu,,2000,1e-06,0.01,0.0,0.5,True,SGD,[5],0.5705882352941176
534,Lrelu,,2000,1e-06,0.01,0.0001,0.5,True,SGD,[5],0.5705882352941176
535,Lrelu,32.0,2000,1e-06,0.01,0.0,0.0,True,SGD,[3],0.5647058823529412
536,Lrelu,32.0,2000,1e-06,0.01,0.0,0.0,False,SGD,[3],0.5647058823529412
537,Lrelu,,2000,1e-06,0.01,0.001,0.5,True,SGD,[5],0.5647058823529412
538,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.0,False,SGD,[3],0.5647058823529412
539,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.0,True,SGD,[3],0.5647058823529412
540,Lrelu,,2000,1e-06,0.01,0.001,0.5,False,SGD,[5],0.5588235294117647
541,Lrelu,,2000,1e-06,0.01,0.0,0.5,False,SGD,[5],0.5588235294117647
542,Lrelu,,2000,1e-06,0.01,0.01,0.5,False,SGD,[5],0.5588235294117647
543,Lrelu,,2000,1e-06,0.01,0.0001,0.5,False,SGD,[5],0.5588235294117647
544,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.0,False,SGD,[5],0.5588235294117647
545,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.0,True,SGD,[5],0.5588235294117647
546,Lrelu,32.0,2000,1e-06,0.01,0.0,0.0,True,SGD,[5],0.5588235294117647
547,Lrelu,32.0,2000,1e-06,0.01,0.0,0.0,False,SGD,[5],0.5588235294117647
548,Lrelu,,2000,1e-06,0.01,0.001,0.0,False,SGD,[5],0.5529411764705883
549,Lrelu,,2000,1e-06,0.01,0.0001,0.0,True,SGD,[5],0.5529411764705883
550,Lrelu,,2000,1e-06,0.01,0.0,0.0,False,SGD,[5],0.5529411764705883
551,Lrelu,,2000,1e-06,0.01,0.0001,0.0,False,SGD,[5],0.5529411764705883
552,Lrelu,,2000,1e-06,0.01,0.0,0.0,True,SGD,[5],0.5529411764705883
553,Lrelu,,2000,1e-06,0.01,0.001,0.0,True,SGD,[5],0.5529411764705883
554,Lrelu,,2000,1e-06,0.01,0.01,0.5,False,SGD,[2],0.5470588235294118
555,Lrelu,,2000,1e-06,0.01,0.01,0.0,True,SGD,[2],0.5470588235294118
556,Lrelu,,2000,1e-06,0.01,0.01,0.0,False,SGD,[2],0.5470588235294118
557,Lrelu,32.0,2000,1e-06,0.01,0.001,0.0,False,SGD,[2],0.5470588235294118
558,Lrelu,32.0,2000,1e-06,0.01,0.001,0.0,True,SGD,[2],0.5470588235294118
559,Lrelu,,2000,1e-06,0.01,0.01,0.5,True,SGD,[2],0.5411764705882354
560,Lrelu,,2000,1e-06,0.01,0.0001,0.5,True,SGD,[2],0.5294117647058825
561,Lrelu,,2000,1e-06,0.01,0.001,0.0,False,SGD,[2],0.5294117647058825
562,Lrelu,,2000,1e-06,0.01,0.001,0.5,False,SGD,[2],0.5294117647058825
563,Lrelu,,2000,1e-06,0.01,0.0,0.5,False,SGD,[2],0.5294117647058825
564,Lrelu,,2000,1e-06,0.01,0.001,0.0,True,SGD,[2],0.5294117647058825
565,Lrelu,,2000,1e-06,0.01,0.0,0.5,True,SGD,[2],0.5294117647058825
566,Lrelu,,2000,1e-06,0.01,0.001,0.5,True,SGD,[2],0.5294117647058825
567,Lrelu,,2000,1e-06,0.01,0.0001,0.5,False,SGD,[2],0.5294117647058825
568,Lrelu,32.0,2000,1e-06,0.01,0.0,0.0,True,SGD,[2],0.523529411764706
569,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.0,False,SGD,[2],0.523529411764706
570,Lrelu,32.0,2000,1e-06,0.01,0.0001,0.0,True,SGD,[2],0.523529411764706
571,Lrelu,32.0,2000,1e-06,0.01,0.0,0.0,False,SGD,[2],0.523529411764706
572,Lrelu,,2000,1e-06,0.01,0.0001,0.0,False,SGD,[2],0.5235294117647058
573,Lrelu,,2000,1e-06,0.01,0.0001,0.0,True,SGD,[2],0.5235294117647058
574,Lrelu,,2000,1e-06,0.01,0.0,0.0,False,SGD,[2],0.5235294117647058
575,Lrelu,,2000,1e-06,0.01,0.0,0.0,True,SGD,[2],0.5235294117647058
